belief_idx,help_config_idx_local,belief_mus,belief_sigmas,help_config,empirical_voa,empirical_voa_population_variance,empirical_baseline_value
0,16,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[0.39814951346438027, -1.0764507773652, 2.123114366875015, 2.7576655812584097, -0.6709662900294018, 0.16899611524827426]",1.3251742608713095,0.7479585814257398,1.0723091919794485
0,17,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[0.6608195121503213, -2.647753197588444, 1.1222996034975274, -0.9952750140539566, -1.2678116806313096, 1.037182976024317]",1.3253238339112177,1.0484043766499234,1.0723091919794485
0,18,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.3311807400412736, -2.0000157835728216, -0.7301291667188523, -1.5431992297624915, 1.0926085292824392, 1.4420790878869596]",1.1086427762284081,1.1850065895986155,1.0723091919794485
0,19,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.7085519757579608, -2.2232832302640975, -0.6142965163847698, -1.8458737366405673, 0.8001721291537852, 1.1359857267805453]",1.0824305304791886,0.9704700875883652,1.0723091919794485
0,20,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[0.5968448476076326, -1.020482492961397, 0.9866848574720297, 1.283693288126911, 1.3922348517214391, -3.0279215000598314]",0.6996271080986718,0.8626803071278291,1.0723091919794485
0,21,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-0.6637497917570933, -1.5019411140236403, -1.9785282962832027, -2.109875859364633, 0.874292176626239, 2.2613932215979062]",1.5765191191647618,0.57038535257886,1.0723091919794485
0,22,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.1449532080963218, -2.0333129630824085, -1.6922078374561436, -0.7642998265373703, 0.6047833098433922, 1.3626847474988313]",1.2821342481804598,1.112605416206218,1.0723091919794485
0,23,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.8292917450736002, -2.7296952287965754, -0.7780065009713479, -0.7369427047173212, 0.5368016047860961, 1.0473659808250813]",1.407865417909247,0.4536360168950916,1.0723091919794485
0,24,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.6212186622571774, -2.142394385925966, -0.8722664998740419, -1.4095969939851873, 0.7980943948858711, 1.502370397890706]",0.5556449180078376,0.6418967374600261,1.0723091919794485
0,25,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[0.7817852485764031, -1.2022299157214582, 1.7087498321077215, 0.06554766207715372, 1.7432425357493464, -2.9682825490211235]",1.875128512171975,1.5611193810095163,1.0723091919794485
0,26,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.4183533293154864, -1.6630291211110748, -0.4784298232879564, -2.317892596028409, 0.9195056465073695, 1.5355432140871697]",0.3437948677655456,1.2102431451111897,1.0723091919794485
0,27,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-2.312824719871987, -1.8528106632037262, -1.742471747012186, -0.5049462782524498, 1.6381292972086738, 0.7697851414527881]",1.6712418744881448,0.5608877040908933,1.0723091919794485
0,28,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.9656259992536949, -2.479784478910102, -1.1645891181835692, -0.287812316593995, 1.3719223964347582, 0.9012397969245579]",1.708564668222247,0.491273719523264,1.0723091919794485
0,29,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[0.0781548510759672, -1.5738984267735605, -0.82293649766505, 3.1004189174319157, 1.0699923569869076, -2.9735565178229773]",0.541361857195661,1.5521581274347,1.0723091919794485
0,30,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-2.412924323152568, -1.3694878570141182, 0.37726883309463843, -2.8982295025775233, 1.5570909535214739, 0.7219557827504041]",1.5698653733824153,1.5747966927531347,1.0723091919794485
0,31,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.1488340893486981, -1.3289005116895654, -0.028122560527755525, 0.36342362800955025, -1.2225225503501624, 2.2582857727511296]",0.9106508516493532,1.1923900497651625,1.0723091919794485
0,32,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[1.6264654474096396, -0.6786370469164392, -2.2718606898035967, -2.7522206213541467, 2.298699540115353, 1.9173464051176135]",1.1827360363961015,1.4730556658846397,1.0723091919794485
0,33,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.4914806921125825, -1.7643152585242736, -2.159354891264801, -0.16802616972960527, 0.8579202887667059, 1.21945555659484]",1.7887208621565631,0.5297603720935179,1.0723091919794485
0,34,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-0.2792796122833125, -0.9283216212224806, -1.1742627693376968, -2.917809856047442, 1.0495466594890557, 2.6607797037922722]",1.3055934590188327,1.1847621001492425,1.0723091919794485
0,35,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-0.051711371316041865, -2.9592684639786215, 2.169767464013025, 1.186829599308246, 1.1893624592897396, 2.505864126614564]",1.3544864658462663,2.029728814584897,1.0723091919794485
0,36,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-2.875905677428433, -1.9621849978905317, 1.6113722054723567, -0.3863724138057078, -2.011689623390627, 1.341887919970433]",1.3010774122111428,1.224416342747463,1.0723091919794485
0,37,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.0297587870734066, -1.0235425218708587, -2.339734312848358, -1.3477587627097871, 0.618198745260319, 2.373642588922544]",0.2798455263450267,2.235590700095037,1.0723091919794485
0,38,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.9733653979535333, -2.169685117404886, -1.2778548881472698, -1.0564112536062495, 0.943609620616267, 1.0682312150975724]",1.478234431692344,0.5633926307135069,1.0723091919794485
0,39,"[[-0.6707883940438972, -0.6738849536583333], [-0.6179774537275926, -0.9243517206742201], [-0.8966408907712914, -0.5724112461791647], [-0.8270119580579649, -0.7647137444766297]]","[[0.03341828090770939, 0.10977154734804455], [0.1434925629218406, 0.09171838922476026], [0.13954817437961856, 0.108236838721174], [0.06325826435885469, 0.13034770466570206]]","[-1.1320302642285316, -2.128950117132045, -0.7577813134966048, -2.2389076126899914, 0.7604470631381981, 1.437558062251504]",1.4908929800624096,0.6851691547262838,1.0723091919794485
1,0,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-1.9014330228342988, -1.6991118824551512, -0.6623470514818365, -1.8511440435201445, 1.5109876014606305, 0.7428784576899913]",1.2318648195762751,0.4693790053751651,1.2280953418802019
1,1,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-2.1805030081670105, -1.456472553959741, -0.6658859694679159, -1.9371768471114088, 1.8595844683808207, 0.8054297684918224]",1.1755224452752673,0.7883469178895667,1.2280953418802019
1,2,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-0.6830265903194725, -1.7805955759059928, -0.9348147244343655, -2.6151308220847507, 0.7678538183867467, 2.9616332364178284]",1.4925735840581413,0.7326507744587177,1.2280953418802019
1,3,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-2.313662072491533, -1.6991831441213614, -0.9973229308447937, -1.1837474168755713, 1.7987264613950509, 0.9298511118964129]",0.6588022245660747,0.994418020063757,1.2280953418802019
1,4,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[0.9228154497246033, -1.0492493359058759, 1.4037629049632852, 0.20549398950073983, 1.6445752728579397, -2.3269245531264606]",1.1895447010731774,1.1858949656529634,1.2280953418802019
1,5,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[1.2654757011851672, -0.3164468112587193, 0.34024796469978735, -2.27242342268901, -2.2710705900906367, 0.9285983202328417]",0.48634065823138856,0.5943191601595096,1.2280953418802019
1,6,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-1.104839879259845, -2.8236289196167896, -0.36473925373435967, -1.7603891887379013, 0.4950180675195126, 1.7897395899928712]",1.0469571298268772,0.5628407225794275,1.2280953418802019
1,7,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-1.454699944611191, -1.6698776753158502, -1.7114895183064969, -1.3539336029959248, 0.7355922658805608, 1.4740553784045944]",1.1299568375440563,1.2559792494752569,1.2280953418802019
1,8,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-1.4818613085642476, -2.237436739801526, -0.9790015846468063, -1.0679920602514756, 1.1202707050043175, 1.6590996969714815]",0.353515574818702,0.36998524830858925,1.2280953418802019
1,9,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[0.9561379245962673, 0.15191717048543207, -0.7285357634809374, -2.0380432724674, -1.8843463763511075, 0.6411863939169331]",0.4916926890368212,0.48007270402269936,1.2280953418802019
1,10,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-2.3843943275010484, -2.3646606754979107, -1.6070666223178334, 0.3246683622968538, 1.5208931394736032, 0.6556062331526249]",-0.09220024922102199,0.7800759446174282,1.2280953418802019
1,11,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-2.0864551625185217, -1.3195702941130167, -1.7398872009849993, -0.8574884087823406, 1.7572527208666597, 1.2119314943322599]",0.8325176189246118,0.41634008598494604,1.2280953418802019
1,12,"[[-0.7234559416861852, -0.5912076972762375], [-0.7057785093786073, -0.882768518289341], [-0.5555237544942342, -0.5892509584975766], [-0.5550019516675715, -0.958574140013988]]","[[0.11225270677541604, 0.036194541067555534], [0.11410176057612079, 0.04753750815226648], [0.13664214106056904, 0.04617049928386494], [0.1372610339215076, 0.07277707239236651]]","[-1.8229623325785667, -2.11424875907375, -1.6188190635937292, -0.675633259097724, 0.7523982789791055, 1.197174931889882]",1.0252534260062787,1.3304624069812043,1.2280953418802019
